Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-04-16,34.54,34.58,33.53,34.0,12718300.0,0.0,1.0,34.54,34.58,33.53,34.0,12718300.0
2010-04-19,33.81,34.2,33.32,33.82,6817200.0,0.0,1.0,33.81,34.2,33.32,33.82,6817200.0
2010-04-20,34.19,35.14,34.1,34.93,8632000.0,0.0,1.0,34.19,35.14,34.1,34.93,8632000.0
2010-04-21,34.8,35.09,34.79,34.92,6889200.0,0.0,1.0,34.8,35.09,34.79,34.92,6889200.0
2010-04-22,35.41,36.02,35.0,35.97,11650000.0,0.0,1.0,35.41,36.02,35.0,35.97,11650000.0
2010-04-23,35.84,36.29,35.72,36.25,6528500.0,0.0,1.0,35.84,36.29,35.72,36.25,6528500.0
2010-04-26,36.21,36.35,35.99,36.15,5610500.0,0.0,1.0,36.21,36.35,35.99,36.15,5610500.0
2010-04-27,35.91,36.0,35.19,35.34,6938700.0,0.0,1.0,35.91,36.0,35.19,35.34,6938700.0
2010-04-28,35.48,35.61,35.05,35.47,5290000.0,0.0,1.0,35.48,35.61,35.05,35.47,5290000.0
2010-04-29,35.27,35.56,34.54,34.96,10958300.0,0.0,1.0,35.27,35.56,34.54,34.96,10958300.0
2010-04-30,34.97,34.99,33.565,33.6,12735800.0,0.0,1.0,34.97,34.99,33.565,33.6,12735800.0
2010-05-03,33.68,33.96,33.4,33.59,8863200.0,0.0,1.0,33.68,33.96,33.4,33.59,8863200.0
2010-05-04,33.12,33.17,32.22,33.14,11030000.0,0.0,1.0,33.12,33.17,32.22,33.14,11030000.0
2010-05-05,32.68,33.58,32.54,32.96,12226200.0,0.0,1.0,32.68,33.58,32.54,32.96,12226200.0
2010-05-06,32.8,33.74,30.24,32.49,14650200.0,0.0,1.0,32.8,33.74,30.24,32.49,14650200.0
2010-05-07,32.76,32.96,31.68,32.42,14897300.0,0.0,1.0,32.76,32.96,31.68,32.42,14897300.0
2010-05-10,32.75,34.29,32.75,34.28,11416600.0,0.0,1.0,32.75,34.29,32.75,34.28,11416600.0
2010-05-11,33.95,34.38,33.7,33.8,6929000.0,0.0,1.0,33.95,34.38,33.7,33.8,6929000.0
2010-05-12,34.12,34.93,34.06,34.8,7973900.0,0.0,1.0,34.12,34.93,34.06,34.8,7973900.0
2010-05-13,34.79,35.4,34.36,34.41,4958000.0,0.0,1.0,34.79,35.4,34.36,34.41,4958000.0
2010-05-14,34.24,34.4,33.26,33.72,6832100.0,0.0,1.0,34.24,34.4,33.26,33.72,6832100.0
2010-05-17,33.98,34.22,33.178,33.81,6235300.0,0.0,1.0,33.98,34.22,33.178,33.81,6235300.0
2010-05-18,33.72,34.31,33.04,33.28,6208900.0,0.0,1.0,33.72,34.31,33.04,33.28,6208900.0
2010-05-19,33.22,33.66,32.53,32.88,6098200.0,0.0,1.0,33.22,33.66,32.53,32.88,6098200.0
2010-05-20,32.2,32.55,31.62,31.74,8094200.0,0.0,1.0,32.2,32.55,31.62,31.74,8094200.0
2010-05-21,31.15,32.33,30.97,32.18,7758200.0,0.0,1.0,31.15,32.33,30.97,32.18,7758200.0
2010-05-24,31.82,32.17,31.61,31.63,6543800.0,0.0,1.0,31.82,32.17,31.61,31.63,6543800.0
2010-05-25,30.75,31.56,30.48,31.55,6368800.0,0.0,1.0,30.75,31.56,30.48,31.55,6368800.0
2010-05-26,31.65,31.72,30.798,30.94,8820600.0,0.0,1.0,31.65,31.72,30.798,30.94,8820600.0
2010-05-27,31.43,32.21,31.39,32.2,7496400.0,0.0,1.0,31.43,32.21,31.39,32.2,7496400.0
2010-05-28,32.19,32.42,31.69,32.08,8778900.0,0.0,1.0,32.19,32.42,31.69,32.08,8778900.0
2010-06-01,32.36,33.04,32.1,32.13,9744400.0,0.0,1.0,32.36,33.04,32.1,32.13,9744400.0
2010-06-02,32.27,32.97,31.79,32.94,7213700.0,0.0,1.0,32.27,32.97,31.79,32.94,7213700.0
2010-06-03,32.92,33.16,32.65,32.9,8847400.0,0.0,1.0,32.92,33.16,32.65,32.9,8847400.0
2010-06-04,32.15,32.47,31.49,31.5925,8507500.0,0.0,1.0,32.15,32.47,31.49,31.5925,8507500.0
2010-06-07,31.7,31.74,30.94,31.06,8385500.0,0.0,1.0,31.7,31.74,30.94,31.06,8385500.0
2010-06-08,31.15,31.26,30.6,31.0,7767400.0,0.0,1.0,31.15,31.26,30.6,31.0,7767400.0
2010-06-09,31.14,31.52,30.63,30.73,5808400.0,0.0,1.0,31.14,31.52,30.63,30.73,5808400.0
2010-06-10,31.34,31.76,30.83,31.72,5666800.0,0.0,1.0,31.34,31.76,30.83,31.72,5666800.0
2010-06-11,31.21,31.84,31.16,31.73,7233200.0,0.0,1.0,31.21,31.84,31.16,31.73,7233200.0
2010-06-14,32.0,32.38,31.64,31.7,5240100.0,0.0,1.0,32.0,32.38,31.64,31.7,5240100.0
2010-06-15,31.89,32.62,31.78,32.51,5930200.0,0.0,1.0,31.89,32.62,31.78,32.51,5930200.0
2010-06-16,32.38,32.59,32.22,32.44,4614500.0,0.0,1.0,32.38,32.59,32.22,32.44,4614500.0
2010-06-17,32.615,33.22,32.6001,33.12,7250700.0,0.0,1.0,32.615,33.22,32.6001,33.12,7250700.0
2010-06-18,33.12,34.0,33.04,33.52,9514000.0,0.0,1.0,33.12,34.0,33.04,33.52,9514000.0
2010-06-21,33.77,33.96,32.93,33.13,5762500.0,0.0,1.0,33.77,33.96,32.93,33.13,5762500.0
2010-06-22,33.34,33.77,32.68,32.7625,9593600.0,0.0,1.0,33.34,33.77,32.68,32.7625,9593600.0
2010-06-23,32.35,32.42,30.18,30.38,35847400.0,0.0,1.0,32.35,32.42,30.18,30.38,35847400.0
2010-06-24,30.36,30.81,30.1,30.26,20287000.0,0.0,1.0,30.36,30.81,30.1,30.26,20287000.0
2010-06-25,30.43,30.57,29.69,29.85,15030600.0,0.0,1.0,30.43,30.57,29.69,29.85,15030600.0
2010-06-28,29.85,30.09,28.71,28.72,14508100.0,0.0,1.0,29.85,30.09,28.71,28.72,14508100.0
2010-06-29,28.37,28.37,26.76,26.9,22062500.0,0.0,1.0,28.37,28.37,26.76,26.9,22062500.0
2010-06-30,26.82,27.2,26.32,26.43,17468400.0,0.0,1.0,26.82,27.2,26.32,26.43,17468400.0
2010-07-01,26.52,26.88,26.01,26.66,15728500.0,0.0,1.0,26.52,26.88,26.01,26.66,15728500.0
2010-07-02,26.69,26.99,26.33,26.73,10420400.0,0.0,1.0,26.69,26.99,26.33,26.73,10420400.0
2010-07-06,27.18,27.37,26.04,26.34,13509200.0,0.0,1.0,27.18,27.37,26.04,26.34,13509200.0
2010-07-07,26.34,26.85,26.2,26.79,11753300.0,0.0,1.0,26.34,26.85,26.2,26.79,11753300.0
2010-07-08,26.96,27.05,26.42,26.85,8852000.0,0.0,1.0,26.96,27.05,26.42,26.85,8852000.0
2010-07-09,26.86,27.24,26.71,27.2,5317000.0,0.0,1.0,26.86,27.24,26.71,27.2,5317000.0
2010-07-12,27.27,27.61,26.94,27.09,7012700.0,0.0,1.0,27.27,27.61,26.94,27.09,7012700.0
2010-07-13,27.35,28.43,27.24,28.11,13577900.0,0.0,1.0,27.35,28.43,27.24,28.11,13577900.0
2010-07-14,28.17,28.42,27.67,28.03,9457100.0,0.0,1.0,28.17,28.42,27.67,28.03,9457100.0
2010-07-15,27.94,28.3,27.72,28.22,4838200.0,0.0,1.0,27.94,28.3,27.72,28.22,4838200.0
2010-07-16,28.27,28.29,27.2058,27.39,7254200.0,0.0,1.0,28.27,28.29,27.2058,27.39,7254200.0
2010-07-19,27.5,27.8,27.2901,27.67,5151900.0,0.0,1.0,27.5,27.8,27.2901,27.67,5151900.0
2010-07-20,27.18,27.87,26.94,27.87,5690600.0,0.0,1.0,27.18,27.87,26.94,27.87,5690600.0
2010-07-21,27.94,28.28,27.52,27.67,8314700.0,0.0,1.0,27.94,28.28,27.52,27.67,8314700.0
2010-07-22,27.91,28.74,27.8,28.58,6138500.0,0.0,1.0,27.91,28.74,27.8,28.58,6138500.0
2010-07-23,28.6,29.35,28.54,29.23,7703200.0,0.0,1.0,28.6,29.35,28.54,29.23,7703200.0
2010-07-26,29.15,29.28,28.805,29.17,5061800.0,0.0,1.0,29.15,29.28,28.805,29.17,5061800.0
2010-07-27,29.2,29.39,28.83,29.22,5175400.0,0.0,1.0,29.2,29.39,28.83,29.22,5175400.0
2010-07-28,29.11,29.37,28.59,28.69,4451700.0,0.0,1.0,29.11,29.37,28.59,28.69,4451700.0
2010-07-29,28.7617,29.1,28.38,28.7,5320300.0,0.0,1.0,28.7617,29.1,28.38,28.7,5320300.0
2010-07-30,28.4,28.84,28.11,28.72,4531500.0,0.0,1.0,28.4,28.84,28.11,28.72,4531500.0
2010-08-02,29.11,29.76,28.9,29.6,5584700.0,0.0,1.0,29.11,29.76,28.9,29.6,5584700.0
2010-08-03,29.48,29.49,28.93,29.12,5651900.0,0.0,1.0,29.48,29.49,28.93,29.12,5651900.0
2010-08-04,29.14,29.75,29.06,29.7,6700600.0,0.0,1.0,29.14,29.75,29.06,29.7,6700600.0
2010-08-05,29.41,29.64,29.24,29.44,4612600.0,0.0,1.0,29.41,29.64,29.24,29.44,4612600.0
2010-08-06,29.06,29.415,28.73,29.23,5149200.0,0.0,1.0,29.06,29.415,28.73,29.23,5149200.0
2010-08-09,29.4,29.54,29.12,29.52,3483400.0,0.0,1.0,29.4,29.54,29.12,29.52,3483400.0
2010-08-10,29.23,29.41,28.76,29.17,4063200.0,0.0,1.0,29.23,29.41,28.76,29.17,4063200.0
2010-08-11,28.83,28.85,28.23,28.25,7505800.0,0.0,1.0,28.83,28.85,28.23,28.25,7505800.0
2010-08-12,27.8,28.33,27.76,28.08,7694000.0,0.0,1.0,27.8,28.33,27.76,28.08,7694000.0
2010-08-13,27.92,28.34,27.86,28.01,6625500.0,0.0,1.0,27.92,28.34,27.86,28.01,6625500.0
2010-08-16,27.82,27.84,27.21,27.36,6334500.0,0.0,1.0,27.82,27.84,27.21,27.36,6334500.0
2010-08-17,27.5,28.07,27.42,27.955,6817500.0,0.0,1.0,27.5,28.07,27.42,27.955,6817500.0
2010-08-18,27.79,28.27,27.49,28.1,4006400.0,0.0,1.0,27.79,28.27,27.49,28.1,4006400.0
2010-08-19,27.87,28.14,27.27,27.69,5126700.0,0.0,1.0,27.87,28.14,27.27,27.69,5126700.0
2010-08-20,27.74,28.04,27.41,27.92,5253800.0,0.0,1.0,27.74,28.04,27.41,27.92,5253800.0
2010-08-23,28.09,28.38,27.6301,27.82,4413600.0,0.0,1.0,28.09,28.38,27.6301,27.82,4413600.0
2010-08-24,27.56,28.0629,27.29,27.93,7822400.0,0.0,1.0,27.56,28.0629,27.29,27.93,7822400.0
2010-08-25,27.59,27.7993,27.42,27.48,12706000.0,0.0,1.0,27.59,27.7993,27.42,27.48,12706000.0
2010-08-26,27.65,27.78,27.12,27.38,12818200.0,0.0,1.0,27.65,27.78,27.12,27.38,12818200.0
2010-08-27,27.48,28.06,27.0199,27.98,7342400.0,0.0,1.0,27.48,28.06,27.0199,27.98,7342400.0
2010-08-30,27.79,28.1025,27.63,27.79,4870300.0,0.0,1.0,27.79,28.1025,27.63,27.79,4870300.0
2010-08-31,27.73,27.97,27.495,27.7,8491100.0,0.0,1.0,27.73,27.97,27.495,27.7,8491100.0
2010-09-01,28.14,28.9,27.89,28.85,6116300.0,0.0,1.0,28.14,28.9,27.89,28.85,6116300.0
2010-09-02,29.0,29.42,28.86,29.42,6125600.0,0.0,1.0,29.0,29.42,28.86,29.42,6125600.0
2010-09-03,29.66,29.91,29.25,29.49,6035600.0,0.0,1.0,29.66,29.91,29.25,29.49,6035600.0
2010-09-07,29.48,29.57,29.1,29.17,4154100.0,0.0,1.0,29.48,29.57,29.1,29.17,4154100.0
2010-09-08,29.32,29.62,29.23,29.31,5205600.0,0.0,1.0,29.32,29.62,29.23,29.31,5205600.0
2010-09-09,31.8999,33.23,31.3,32.86,38740500.0,0.0,1.0,31.8999,33.23,31.3,32.86,38740500.0
2010-09-10,32.56,32.64,31.855,32.2,15942400.0,0.0,1.0,32.56,32.64,31.855,32.2,15942400.0
2010-09-13,32.29,32.55,31.96,32.24,6416700.0,0.0,1.0,32.29,32.55,31.96,32.24,6416700.0
2010-09-14,32.08,32.87,32.08,32.475,6011200.0,0.0,1.0,32.08,32.87,32.08,32.475,6011200.0
2010-09-15,32.26,32.77,32.14,32.76,4407300.0,0.0,1.0,32.26,32.77,32.14,32.76,4407300.0
2010-09-16,32.76,33.13,32.62,32.85,6240400.0,0.0,1.0,32.76,33.13,32.62,32.85,6240400.0
2010-09-17,33.13,33.38,32.67,32.78,11075400.0,0.0,1.0,33.13,33.38,32.67,32.78,11075400.0
2010-09-20,33.34,33.5,32.88,33.1099,8431600.0,0.0,1.0,33.34,33.5,32.88,33.1099,8431600.0
2010-09-21,33.66,33.68,32.84,32.94,24824300.0,0.0,1.0,33.66,33.68,32.84,32.94,24824300.0
2010-09-22,25.89,26.85,25.81,26.67,108752400.0,0.0,1.0,25.89,26.85,25.81,26.67,108752400.0
2010-09-23,26.58,26.84,26.29,26.41,31770800.0,0.0,1.0,26.58,26.84,26.29,26.41,31770800.0
2010-09-24,26.68,26.92,26.42,26.8775,23950500.0,0.0,1.0,26.68,26.92,26.42,26.8775,23950500.0
2010-09-27,26.88,27.0801,26.63,26.88,11294500.0,0.0,1.0,26.88,27.0801,26.63,26.88,11294500.0
2010-09-28,26.91,26.92,26.13,26.28,25302600.0,0.0,1.0,26.91,26.92,26.13,26.28,25302600.0
2010-09-29,26.27,26.34,26.0,26.04,14196200.0,0.0,1.0,26.27,26.34,26.0,26.04,14196200.0
2010-09-30,26.25,26.32,25.7,26.15,17408200.0,0.0,1.0,26.25,26.32,25.7,26.15,17408200.0
2010-10-01,26.15,26.49,26.15,26.27,8923400.0,0.0,1.0,26.15,26.49,26.15,26.27,8923400.0
2010-10-04,26.14,26.395,25.56,25.6,12822500.0,0.0,1.0,26.14,26.395,25.56,25.6,12822500.0
2010-10-05,25.79,26.0,25.66,25.77,14809600.0,0.0,1.0,25.79,26.0,25.66,25.77,14809600.0
2010-10-06,26.0,26.1,25.5,25.73,12636900.0,0.0,1.0,26.0,26.1,25.5,25.73,12636900.0
2010-10-07,25.8,30.0,25.45,28.69,66892700.0,0.0,1.0,25.8,30.0,25.45,28.69,66892700.0
2010-10-08,27.52,27.65,26.86,26.99,44108800.0,0.0,1.0,27.52,27.65,26.86,26.99,44108800.0
2010-10-11,27.05,27.49,26.99,27.25,10459000.0,0.0,1.0,27.05,27.49,26.99,27.25,10459000.0
2010-10-12,27.23,27.78,27.02,27.66,10274400.0,0.0,1.0,27.23,27.78,27.02,27.66,10274400.0
2010-10-13,27.78,28.0,27.53,27.71,9441600.0,0.0,1.0,27.78,28.0,27.53,27.71,9441600.0
2010-10-14,27.85,28.0,27.2,27.49,7435600.0,0.0,1.0,27.85,28.0,27.2,27.49,7435600.0
2010-10-15,27.62,28.35,27.3,28.08,20402000.0,0.0,1.0,27.62,28.35,27.3,28.08,20402000.0
2010-10-18,27.8,28.19,27.48,28.06,8068200.0,0.0,1.0,27.8,28.19,27.48,28.06,8068200.0
2010-10-19,27.68,27.935,27.32,27.58,9833100.0,0.0,1.0,27.68,27.935,27.32,27.58,9833100.0
2010-10-20,27.71,28.4,27.46,28.21,9200400.0,0.0,1.0,27.71,28.4,27.46,28.21,9200400.0
2010-10-21,28.32,28.35,27.26,27.7,9217600.0,0.0,1.0,28.32,28.35,27.26,27.7,9217600.0
2010-10-22,27.75,28.25,27.58,28.21,6902100.0,0.0,1.0,27.75,28.25,27.58,28.21,6902100.0
2010-10-25,28.2,28.4,27.85,28.2,13727400.0,0.0,1.0,28.2,28.4,27.85,28.2,13727400.0
2010-10-26,28.04,28.77,27.95,28.14,12548300.0,0.0,1.0,28.04,28.77,27.95,28.14,12548300.0
2010-10-27,27.95,28.23,27.8,28.17,10814600.0,0.0,1.0,27.95,28.23,27.8,28.17,10814600.0
2010-10-28,28.27,28.3,27.95,28.1,9750800.0,0.0,1.0,28.27,28.3,27.95,28.1,9750800.0
2010-10-29,28.16,28.36,28.0299,28.15,6211500.0,0.0,1.0,28.16,28.36,28.0299,28.15,6211500.0
2010-11-01,28.29,28.48,28.0,28.22,5394700.0,0.0,1.0,28.29,28.48,28.0,28.22,5394700.0
2010-11-02,28.38,29.15,28.2,29.02,9643100.0,0.0,1.0,28.38,29.15,28.2,29.02,9643100.0
2010-11-03,29.02,29.09,28.52,28.8,6423800.0,0.0,1.0,29.02,29.09,28.52,28.8,6423800.0
2010-11-04,29.11,29.49,29.07,29.46,6191500.0,0.0,1.0,29.11,29.49,29.07,29.46,6191500.0
2010-11-05,29.43,29.71,29.07,29.14,7584300.0,0.0,1.0,29.43,29.71,29.07,29.14,7584300.0
2010-11-08,29.0,29.35,28.88,29.29,5143300.0,0.0,1.0,29.0,29.35,28.88,29.29,5143300.0
2010-11-09,29.4,29.85,29.34,29.49,6304600.0,0.0,1.0,29.4,29.85,29.34,29.49,6304600.0
2010-11-10,29.54,29.9,29.35,29.79,6356400.0,0.0,1.0,29.54,29.9,29.35,29.79,6356400.0
2010-11-11,29.37,29.95,29.18,29.94,6408600.0,0.0,1.0,29.37,29.95,29.18,29.94,6408600.0
2010-11-12,29.69,29.85,29.15,29.54,8462900.0,0.0,1.0,29.69,29.85,29.15,29.54,8462900.0
2010-11-15,29.57,29.82,29.4,29.51,5192200.0,0.0,1.0,29.57,29.82,29.4,29.51,5192200.0
2010-11-16,29.23,29.49,28.885,29.02,7979500.0,0.0,1.0,29.23,29.49,28.885,29.02,7979500.0
2010-11-17,28.97,29.275,28.66,28.9,6688200.0,0.0,1.0,28.97,29.275,28.66,28.9,6688200.0
2010-11-18,29.26,29.47,28.68,28.68,6761500.0,0.0,1.0,29.26,29.47,28.68,28.68,6761500.0
2010-11-19,28.66,29.195,28.62,28.86,6047700.0,0.0,1.0,28.66,29.195,28.62,28.86,6047700.0
2010-11-22,28.72,29.23,28.55,29.18,4450100.0,0.0,1.0,28.72,29.23,28.55,29.18,4450100.0
2010-11-23,28.8,28.8,27.49,28.19,14184600.0,0.0,1.0,28.8,28.8,27.49,28.19,14184600.0
2010-11-24,28.32,28.7725,28.25,28.4,7025500.0,0.0,1.0,28.32,28.7725,28.25,28.4,7025500.0
2010-11-26,28.12,28.79,27.98,28.72,2658300.0,0.0,1.0,28.12,28.79,27.98,28.72,2658300.0
2010-11-29,28.4,28.67,27.98,28.36,4553500.0,0.0,1.0,28.4,28.67,27.98,28.36,4553500.0
2010-11-30,27.97,28.13,27.66,27.8,5831600.0,0.0,1.0,27.97,28.13,27.66,27.8,5831600.0
2010-12-01,28.15,28.58,28.13,28.37,6306700.0,0.0,1.0,28.15,28.58,28.13,28.37,6306700.0
2010-12-02,28.48,29.13,28.36,29.1,5769700.0,0.0,1.0,28.48,29.13,28.36,29.1,5769700.0
2010-12-03,28.91,29.28,28.91,29.14,4868200.0,0.0,1.0,28.91,29.28,28.91,29.14,4868200.0
2010-12-06,29.02,29.42,28.86,29.23,6059700.0,0.0,1.0,29.02,29.42,28.86,29.23,6059700.0
